segundos decorridos,x,y,z
53241,"0,02","-0,08","0,89"
53241,"-0,03","-0,07","0,86"
53241,"0,11","-0,02","0,95"
53241,"0,05","-0,02","0,92"
53241,"-0,04","-0,13","0,8"
53241,"0,04","-0,04","0,97"
53241,"-0,12","0,02","0,98"
53241,"-0,07","-0,06","0,95"
53241,"0,12","-0,05","0,9"
53241,"-0,11","0,01","0,93"
53241,"-0,03","-0,08","0,89"
53241,"0,02","-0,11","0,95"
53241,"-0,09","-0,02","0,93"
53242,"0,05","-0,05","0,94"
53242,"0,04","-0,07","0,96"
53242,"-0,01",0,"0,96"
53242,"0,23","-0,06","0,92"
53242,"0,00","-0,02","0,99"
53242,"0,09","-0,02","0,98"
53242,"0,04","-0,1","0,85"
53242,"0,02","-0,04","0,93"
53242,"0,04","-0,03","0,86"
53242,"0,08","-0,05","0,93"
53242,"0,17","-0,02","0,84"
53242,"0,12","-0,07","0,89"
53242,"0,06","-0,04","0,95"
53242,"0,05","-0,07","0,93"
53242,"0,05","-0,04","1,04"
53242,"0,05","-0,06","0,96"
53242,"0,10","-0,06","0,95"
53242,"0,00","-0,07","0,95"
53242,"0,12","-0,09","0,88"
53242,"0,09","-0,06","0,88"
53242,"0,13","-0,06","0,91"
53242,"0,12","-0,08","0,9"
53242,"0,14","-0,05","0,92"
53242,"0,13","-0,07","0,9"
53242,"0,13","-0,06","0,95"
53242,"0,07","-0,07","0,91"
53242,"0,05","-0,04","0,94"
53242,"0,08","-0,06","0,9"
53242,"0,07","-0,05","0,94"
53242,"0,08","-0,08","0,85"
53242,"0,04","-0,01","0,95"
53242,"0,14","-0,06","0,93"
53243,"0,06","-0,04","0,93"
53243,"0,07","-0,05","0,89"
53243,"0,11","-0,08","0,88"
53243,"0,10","-0,06","0,89"
53243,"0,13","-0,05","0,94"
53243,"0,10","-0,08","0,88"
53243,"0,17","-0,02","0,88"
53243,"0,09","-0,05","0,89"
53243,"0,11","-0,03","0,83"
53243,"0,12","-0,05","0,86"
53243,"0,11","-0,06","0,91"
53243,"0,14","-0,02","0,86"
53243,"0,05","-0,03","0,91"
53243,"0,09","-0,03","0,95"
53243,"0,13","-0,02","0,94"
53243,"0,09","-0,01","0,87"
53243,"0,05","-0,05","0,91"
53243,"0,07","-0,04","0,96"
53243,"0,06","-0,04","1,02"
53243,"0,05","-0,02","0,9"
53243,"0,07","-0,05","0,95"
53243,"0,12","-0,02","0,93"
53243,"0,11","-0,02","0,91"
53243,"0,14","-0,07","0,89"
53243,"0,15","-0,03","0,94"
53243,"0,14","-0,07","0,94"
53243,"0,09","-0,05","0,95"
53243,"0,12","-0,06","0,94"
53243,"0,14","-0,08","0,91"
53243,"0,12","-0,07","0,98"
53243,"0,14","-0,04","0,94"
53243,"0,08","-0,02","1,02"
53243,"0,14","-0,07","0,81"
53243,"0,05","-0,03","0,88"
53244,"0,12","-0,05","0,87"
53244,"0,01","-0,01","0,88"
53244,"0,04","-0,07","0,92"
53244,"0,06","-0,06","0,94"
53244,"0,09","-0,06","0,95"
53244,"0,10","-0,05","0,94"
53244,"0,13","-0,09","0,93"
53244,"0,17","-0,1","0,97"
53244,"0,09","-0,1","0,93"
53244,"0,05","-0,06","0,91"
53244,"0,12","-0,04","0,94"
53244,"0,08","-0,05","0,94"
53244,"0,01","-0,04","0,95"
53244,"0,07","0,01","0,92"
53244,"0,05","-0,04","0,93"
53244,"0,15","-0,09","0,96"
53244,"0,22","-0,04","0,95"
53244,"0,11","-0,09","0,98"
53244,"0,09","-0,11","0,82"
53244,"0,11","-0,09","0,95"
53244,"0,11","-0,04","0,9"
53244,"0,01","-0,07","0,9"
53244,"0,00","-0,14","0,93"
53244,"0,23","-0,08","0,88"
53244,"0,04","-0,14","1,02"
53244,"0,11","-0,09","0,95"
53244,"0,08","-0,06","0,95"
53244,"0,10","-0,04","0,97"
53244,"0,06","-0,11","0,94"
53244,"0,04","-0,05",1
53244,"0,12","-0,08","0,97"
53244,"0,12","-0,07","0,94"
53245,"0,08","-0,09","0,88"
53245,"0,06","-0,03","0,85"
53245,"0,02","-0,08","0,93"
53245,"0,06","-0,09","0,89"
53245,"0,17","-0,09","0,92"
53245,"0,21","-0,06","0,85"
53245,"0,04","-0,09","0,86"
53245,"0,02","-0,07","0,89"
53245,"0,09","-0,09","0,93"
53245,"0,11","-0,13","0,94"
53245,"0,12","-0,06","0,94"
53245,"0,12","-0,14","0,96"
53245,"0,04","-0,11","0,87"
53245,"0,04","-0,1","0,84"
53245,"0,08","-0,1","0,91"
53245,"0,14","-0,18","0,93"
53245,"0,11","-0,19","0,95"
53245,"0,09","-0,07","0,92"
53245,"0,00","-0,08","0,94"
53245,"0,15","-0,11","0,89"
53245,"0,15","-0,14","0,8"
53245,"0,12","-0,18","0,8"
53245,"0,07","-0,2","0,88"
53245,"0,14","-0,1","0,91"
53245,"0,20","-0,14","0,82"
53245,"0,04","-0,12","0,9"
53245,"0,03","-0,11","0,8"
53245,"-0,09","-0,08","0,95"
53245,"0,06","-0,16","1,17"
53245,"0,13","-0,03","1,19"
53245,"0,03","-0,07","1,04"
53245,"0,03","-0,13",1
53245,"0,15","-0,18","0,84"
53246,"0,02","-0,17","0,79"
53246,"0,11","-0,23","0,86"
53246,"0,10","-0,13","0,82"
53246,"0,11","-0,11","0,79"
53246,"0,05","-0,1","0,95"
53246,"0,18","-0,03","0,82"
53246,"0,05","-0,07","0,94"
53246,"0,11","-0,13","0,94"
53246,"0,09","-0,11","1,02"
53246,"0,04","-0,16","1,01"
53246,"0,00","-0,1","1,04"
53246,"0,07","-0,12","1,07"
53246,"0,10","-0,15","1,01"
53246,"0,04","-0,12","1,03"
53246,"0,05","-0,12","0,96"
53246,"0,10","-0,16","0,87"
53246,"0,10","-0,13","0,84"
53246,"0,10","-0,09","0,82"
53246,"0,08","-0,1","0,87"
53246,"0,10","-0,19","0,83"
53246,"0,13","-0,12","0,92"
53246,"0,08","-0,14","0,81"
53246,"0,09","-0,14","0,94"
53246,"-0,02","-0,21","0,85"
53246,"0,02","-0,13","0,95"
53246,"0,13","-0,2","0,94"
53246,"0,04","-0,12","0,93"
53246,"-0,06","-0,12","0,91"
53246,"-0,04","-0,12","0,95"
53246,"0,04","-0,17","0,89"
53246,"0,08","-0,17","0,95"
53247,"0,07","-0,12","0,92"
53247,"-0,05","-0,12","1,05"
53247,"0,04","-0,15","0,96"
53247,"0,04","-0,19","0,98"
53247,"-0,01","-0,19","0,95"
53247,"0,03","-0,13","0,96"
53247,"0,00","-0,14","0,9"
53247,"0,07","-0,1","0,92"
53247,"0,02","-0,15","0,94"
53247,"0,05","-0,13","0,91"
53247,"0,03","-0,08","0,84"
53247,"0,08","-0,07","0,87"
53247,"-0,02","-0,15","1,01"
53247,"0,09","-0,17","1,01"
53247,"0,07","-0,15","0,99"
53247,"-0,07","-0,19","1,02"
53247,"0,06","-0,21","0,94"
53247,"0,02","-0,19","0,92"
53247,"0,02","-0,24","1,01"
53247,"0,10","-0,1","0,86"
53247,"-0,11","-0,14","0,88"
53247,"-0,04","-0,13","0,84"
53247,"0,15","-0,12","0,89"
53247,"0,03","-0,16","0,91"
53247,"0,01","-0,2","0,87"
53247,"0,02","-0,1",1
53247,"0,08","-0,21","0,89"
53247,"0,15","-0,17","0,88"
53247,"0,09","-0,19","0,93"
53248,"-0,04","-0,13","0,91"
53248,"0,01","-0,17","0,94"
53248,"0,13","-0,16","0,87"
53248,"0,14","-0,12","0,93"
53248,"0,04","-0,18","0,91"
53248,"0,09","-0,18","0,88"
53248,"0,14","-0,13","0,82"
53248,"-0,01","-0,16","0,93"
53248,"0,11","-0,17","0,88"
53248,"0,04","-0,15","0,9"
53248,"0,07","-0,2","0,85"
53248,"0,12","-0,21","0,86"
53248,"0,04","-0,16","0,94"
53248,"0,04","-0,15","0,93"
53248,"0,11","-0,13","0,96"
53248,"0,05","-0,14","0,87"
53248,"0,09","-0,19","0,84"
53248,"0,07","-0,11","0,88"
53248,"0,09","-0,12","0,9"
53248,"0,02","-0,14","0,82"
53248,"0,07","-0,12","0,89"
53248,"-0,01","-0,07","0,9"
53248,"0,12","-0,05","0,88"
53248,"0,06","-0,07","0,95"
53248,"0,07","-0,05","0,93"
53248,"0,04","-0,08","0,93"
53248,"0,08","-0,05","0,92"
53248,"0,01","-0,01","0,95"
53248,"0,07","-0,07","1,02"
53248,"0,19","-0,09","0,89"
53248,"-0,01","-0,01","0,97"
53248,"0,05",0,"0,89"
53249,"0,05","0,03","0,91"
53249,"0,00","0,05","0,81"
53249,"0,09","0,09","0,95"
53249,"0,12","0,09","0,91"
53249,"0,00","0,15","1,01"
53249,"0,03","0,11","0,89"
53249,"0,04","0,11","1,02"
53249,"0,05","0,15","0,95"
53249,"-0,01","0,13","0,95"
53249,"0,09","0,21","0,93"
53249,"0,00","0,17","0,93"
53249,"0,06","0,2","0,91"
53249,"0,12","0,18","0,95"
53249,"0,04","0,26","0,9"
53249,"0,08","0,23","0,9"
53249,"0,02","0,2","0,96"
53249,"0,09","0,19","0,94"
53249,"0,09","0,23","0,99"
53249,"0,00","0,26","1,02"
53249,"0,03","0,23","1,02"
53249,"0,09","0,23","1,01"
53249,"-0,02","0,23","0,91"
53249,"0,09","0,25","0,97"
53249,"0,04","0,25","0,94"
53249,"0,15","0,18","0,92"
53249,"0,07","0,36","0,88"
53249,"0,04","0,31","0,8"
53249,"0,16","0,25","0,63"
53249,"0,14","0,37",1
53249,"0,02","0,39","0,89"
53249,"0,00","0,32","0,97"
53249,"0,09","0,31","0,92"
53249,"0,07","0,32","0,98"
53249,"0,07","0,37","0,97"
53250,"-0,01","0,31","1,01"
53250,"0,02","0,28","1,02"
53250,"0,03","0,34","0,93"
53250,"-0,09","0,41","0,93"
53250,"0,05","0,39","0,82"
53250,"0,00","0,37","0,85"
53250,"-0,01","0,34","0,82"
53250,"0,07","0,26","0,89"
53250,"0,04","0,33","0,92"
53250,"0,00","0,26","1,01"
53250,"0,10","0,28","0,9"
53250,"-0,02","0,27","0,93"
53250,"0,05","0,37","0,96"
53250,"0,04","0,29","0,97"
53250,"-0,02","0,32","1,02"
53250,"0,05","0,25","0,86"
53250,"-0,02","0,27","0,94"
53250,"0,02","0,31","0,97"
53250,"0,08","0,25","0,94"
53250,"-0,02","0,15","0,91"
53250,"-0,04","0,27","1,05"
53250,"-0,02","0,3",1
53250,"0,07","0,21","0,99"
53250,"0,07","0,25","0,98"
53250,"-0,03","0,19","0,95"
53250,"0,01",0,"0,95"
53250,"-0,03","0,06","0,97"
53250,"-0,05",0,"0,92"
53250,"0,03","-0,04","1,04"
53250,"0,00","-0,09","0,91"
53250,"0,01","-0,11","0,95"
53250,"0,02","-0,06","0,83"
53251,"-0,03","-0,09","0,8"
53251,"0,03","-0,14","0,84"
53251,"0,11","-0,13","0,88"
53251,"0,04","-0,09","0,92"
53251,"0,14","-0,2","0,83"
53251,"0,03","-0,15","0,91"
53251,"-0,04","-0,14","0,85"
53251,"0,14","-0,18","0,83"
53251,"0,05","-0,12","0,89"
53251,"-0,04","-0,1","0,86"
53251,"-0,01","-0,12","0,93"
53251,"0,02","-0,16","0,89"
53251,"0,09","-0,06","0,97"
53251,"-0,01","-0,16","0,91"
53251,"0,11","-0,16","0,91"
53251,"0,13","-0,17","0,94"
53251,"-0,03","-0,09","0,88"
53251,"0,16","-0,16","0,84"
53251,"0,10","-0,17","0,94"
53251,"-0,01","-0,14","0,86"
53251,"0,11","-0,15","0,88"
53251,"0,09","-0,19","0,93"
53251,"0,00","-0,12","0,97"
53251,"0,08","-0,15","0,89"
53251,"0,05","-0,19","0,91"
53251,"0,02","-0,14","0,91"
53251,"0,17","-0,17","0,84"
53251,"0,04","-0,13","0,92"
53251,"0,08","-0,13","0,9"
53251,"0,14","-0,15","0,9"
53251,"0,12","-0,19","0,94"
53251,"0,02","-0,11","0,84"
53252,"0,24","-0,23","0,9"
53252,"0,12","-0,15","0,96"
53252,"-0,01","-0,11","0,93"
53252,"0,07","-0,13","0,93"
53252,"0,14","-0,16","0,99"
53252,"0,02","-0,14","0,97"
53252,"0,04","-0,14","0,91"
53252,"0,12","-0,14","0,98"
53252,"0,10","-0,11","0,96"
53252,"0,04","-0,06","0,95"
53252,"0,23","-0,18","0,89"
53252,"0,07","-0,2","0,89"
53252,"-0,05","-0,13","0,91"
53252,"0,20","-0,11","0,89"
53252,"0,13","-0,14","1,05"
53252,"0,02","-0,1","1,02"
53252,"0,04","-0,12","0,98"
53252,"0,12","-0,23","0,83"
53252,"0,05","-0,12","0,88"
53252,"-0,05","-0,12","0,91"
53252,"0,08","-0,12","0,84"
53252,"0,05","-0,12",1
53252,"0,07","-0,2","0,92"
53252,"0,00","-0,15","0,98"
53252,"0,12","-0,19","0,86"
53252,"0,07","-0,13","0,98"
53252,"0,07","-0,18","0,97"
53252,"-0,04","-0,12","0,96"
53252,"0,18","-0,17","0,89"
53252,"0,05","-0,2","0,98"
53252,"0,08","-0,14","0,85"
53252,"0,10","-0,14","0,88"
53252,"0,04","-0,17","0,89"
53253,"-0,05","-0,14","0,91"
53253,"0,04","-0,15","0,89"
53253,"0,05","-0,2","0,9"
53253,"0,04","-0,14","0,96"
53253,"-0,04","-0,16","0,99"
53253,"0,01","-0,11","0,99"
53253,"0,19","-0,21","0,85"
53253,"0,02","-0,14","0,95"
53253,"0,00","-0,2","0,9"
53253,"0,06","-0,16","0,96"
53253,"0,03","-0,14","1,01"
53253,"-0,04","-0,11","0,96"
53253,"0,06","-0,16","0,87"
53253,"0,03","-0,17","0,93"
53253,"0,00","-0,08","0,96"
53253,"0,03","-0,12","0,94"
53253,"0,04","-0,13","1,02"
53253,"0,08","-0,16","0,94"
53253,"-0,01","-0,14","0,89"
53253,"0,06","-0,14","0,86"
53253,"0,04","-0,12","0,86"
53253,"-0,01","-0,07","0,93"
53253,"-0,04","-0,1","0,91"
53253,"0,04","-0,07","0,92"
53253,"0,03","-0,03","0,93"
53253,"-0,01","-0,04","0,9"
53253,"0,04","-0,09","0,86"
53253,"0,05","-0,05","0,89"
53253,"0,03","-0,05","0,92"
53253,"0,05","-0,07","0,79"
53253,"0,14","-0,11","0,83"
53253,"-0,04","-0,07","0,95"
53254,"-0,04","-0,03","0,92"
53254,"0,01","-0,03","0,87"
53254,"0,05","-0,05","0,93"
53254,"-0,02","-0,07","0,95"
53254,"0,07","-0,03","0,92"
53254,"0,04","-0,05","0,93"
53254,"0,01","-0,14","0,92"
53254,"0,01","-0,11","0,92"
53254,"0,06","-0,03","0,91"
53254,"-0,01","-0,09","0,96"
53254,"0,04","-0,11","0,96"
53254,"0,01","-0,09","0,86"
53254,"-0,01","-0,06","0,93"
53254,"0,02","-0,06","0,96"
53254,"0,02",0,"0,95"
53254,"0,00","-0,11","0,9"
53254,"-0,06","-0,08","1,02"
53254,"0,05","-0,05","0,91"
53254,"-0,01","-0,04","0,92"
53254,"0,06","-0,11","0,91"
53254,"-0,04","-0,09","0,94"
53254,"-0,11","0,02","0,92"
53254,"-0,02","-0,11","0,94"
53254,"-0,01","-0,01",1
53254,"-0,05","-0,09","0,91"
53254,"-0,02","-0,03","0,95"
53254,"-0,02","-0,11","0,86"
53254,"0,01","-0,06","0,98"
53254,"0,03","-0,14","0,92"
53254,"0,08","-0,13","0,91"
53254,"0,07","-0,09","0,98"
53255,"-0,08","-0,11","0,84"
53255,"0,01","-0,08","1,08"
53255,"0,09","-0,12","0,91"
53255,"-0,02",0,"0,95"
53255,"0,04","-0,1","0,94"
53255,"0,03","-0,09","0,99"
53255,"0,00","-0,07","0,92"
53255,"0,14","-0,07","0,93"
53255,"0,04","-0,06","0,94"
53255,"-0,02","-0,06","0,86"
53255,"0,06","-0,1","0,89"
53255,"0,06","-0,07","0,96"
53255,"0,10","-0,15","0,91"
53255,"0,08","-0,07","0,89"
53255,"-0,03","-0,09","0,85"
53255,"0,22","-0,12","0,87"
53255,"-0,03","-0,11","0,95"
53255,"-0,01","-0,08","0,87"
53255,"0,07","-0,06","0,96"
53255,"0,07","-0,12","1,04"
53255,"0,09","-0,02","0,92"
53255,"0,15","-0,08","0,95"
53255,"0,12","-0,09","0,86"
53255,"0,03","-0,14","0,95"
53255,"0,06","-0,01","0,95"
53255,"0,01","-0,04","0,81"
53255,"0,03","-0,08","0,98"
53255,"0,07","-0,03","0,86"
53255,"0,07","-0,06","0,95"
53255,"0,12","-0,06","0,94"
53255,"-0,02","-0,05","0,85"
53255,"0,04","-0,03","0,87"
53256,"0,01",0,"0,97"
53256,"0,02","-0,05","0,93"
53256,"0,03","-0,03","0,9"
53256,"-0,09","-0,07","0,86"
53256,"0,14","-0,02","0,95"
53256,"0,04","-0,03","0,93"
53256,"-0,01","-0,04","0,9"
53256,"0,13","-0,04","0,9"
53256,"-0,03","-0,03","0,98"
53256,"0,04",0,"0,82"
53256,"0,07","-0,02","0,93"
53256,"-0,05","-0,02","0,84"
53256,"0,04","-0,02","0,93"
53256,"-0,02","-0,04","0,91"
53256,"0,00","-0,02","0,97"
53256,"0,07",0,"0,94"
53256,"0,06","0,01","0,92"
53256,"0,15","-0,03","0,85"
53256,"0,03","-0,02","0,94"
53256,"-0,04","-0,06","0,93"
53256,"0,00","-0,02","0,91"
53256,"-0,01","-0,02","0,96"
53256,"0,01","-0,01","0,83"
53256,"0,06","-0,04","0,95"
53256,"0,03","-0,06","0,92"
53256,"0,02","-0,03","0,95"
53256,"-0,06","-0,03","0,96"
53256,"0,00","-0,07","0,89"
53256,"0,04","-0,04","0,95"
53256,"0,00","-0,02","0,93"
53256,"0,10","-0,01","0,91"
53256,"0,10","-0,11","0,88"
53256,"-0,05","-0,03","0,86"
53257,"-0,03","-0,09","0,91"
53257,"-0,03","-0,06","0,92"
53257,"-0,10","-0,03","0,93"
53257,"-0,09","-0,02","0,91"
53257,"-0,11","-0,03","0,92"
53257,"-0,07","-0,02","0,95"
53257,"0,00","-0,03","0,98"
53257,"-0,07","-0,07","0,94"
53257,"-0,07","-0,03","0,96"
53257,"0,01","-0,02","0,89"
53257,"-0,04","-0,09","0,99"
53257,"-0,06","-0,03","0,9"
53257,"-0,07","-0,04","0,88"
53257,"-0,05","-0,04","0,95"
53257,"-0,05","-0,03","0,9"
53257,"-0,12","-0,02","0,94"
53257,"-0,08","-0,04","0,95"
53257,"-0,07","-0,06","0,89"
53257,"-0,07","-0,04","0,95"
53257,"-0,12","-0,04","0,99"
53257,"-0,11","-0,04","0,91"
53257,"-0,18","-0,07",1
53257,"-0,09","-0,02","0,89"
53257,"-0,06","-0,04","0,91"
53257,"-0,07","-0,08","0,9"
53257,"-0,14","-0,1","0,89"
53257,"-0,14","-0,09","0,9"
53257,"-0,15","-0,05","0,97"
53257,"-0,08","-0,02","0,91"
53257,"-0,19",0,"0,92"
53257,"-0,20","-0,03","0,94"
53258,"-0,16","-0,02","0,97"
53258,"-0,08","-0,03","0,89"
53258,"-0,20","-0,05","0,91"
53258,"-0,21","-0,09","0,88"
53258,"-0,14","-0,08","0,94"
53258,"-0,13",0,"0,96"
53258,"-0,13","-0,04","0,84"
53258,"-0,23",0,"0,97"
53258,"-0,05","-0,05","0,84"
53258,"-0,17","-0,05","0,91"
53258,"-0,16","-0,07","0,97"
53258,"-0,15","-0,02","0,93"
53258,"-0,04","-0,02","0,93"
53258,"-0,14","-0,07","0,92"
53258,"-0,12","-0,04","0,92"
53258,"-0,15",0,"0,92"
53258,"-0,18","-0,02","0,88"
53258,"-0,25","-0,07","0,9"
53258,"-0,18","-0,05","0,88"
53258,"-0,10","-0,06","0,95"
53258,"-0,13","-0,03","0,96"
53258,"-0,18","-0,07","0,96"
53258,"-0,08","-0,02","0,92"
53258,"-0,22","-0,06","0,91"
53258,"-0,18","-0,02","0,89"
53258,"-0,23","-0,04","0,92"
53258,"-0,21","-0,06","0,96"
53258,"-0,16","-0,05","0,96"
53258,"-0,24","-0,02","0,89"
53258,"-0,20","-0,03","0,96"
53258,"-0,14","-0,05","0,95"
53259,"-0,13",0,"0,96"
53259,"-0,21","-0,04","0,92"
53259,"-0,17","-0,04","0,98"
53259,"-0,13","-0,05","0,9"
53259,"-0,24","-0,08","0,95"
53259,"-0,17","-0,08","0,91"
53259,"-0,20","-0,09","0,94"
53259,"-0,12","-0,07","0,91"
53259,"-0,23","-0,05","0,94"
53259,"-0,12","-0,07","0,94"
53259,"-0,19","-0,07","0,88"
53259,"-0,09","-0,02","0,97"
53259,"-0,16","-0,04","0,91"
53259,"-0,12","-0,04","0,91"
53259,"-0,04","-0,03","0,92"
53259,"-0,06","-0,07","0,92"
53259,"-0,05","-0,06","0,95"
53259,"0,00","-0,03","0,95"
53259,"0,00","-0,04","0,97"
53259,"0,02","-0,03","0,94"
53259,"0,02","-0,05","0,91"
53259,"-0,02","-0,04","0,87"
53259,"-0,01","-0,06","0,88"
53259,"0,00","-0,04","0,86"
53259,"-0,02","-0,07","0,96"
53259,"-0,08","-0,03","0,91"
53259,"0,00","-0,09","0,96"
53259,"-0,07","-0,07","0,84"
53259,"0,06","-0,02","0,91"
53259,"-0,05","-0,04","0,98"
53259,"-0,08","-0,04","0,91"
53259,"-0,06",0,"0,95"
53260,"0,00","-0,08","0,86"
53260,"-0,04","-0,04","0,95"
53260,"-0,01","-0,03","0,93"
53260,"-0,03","-0,03",1
53260,"-0,01","-0,03","0,98"
53260,"-0,04","-0,04","0,89"
53260,"-0,01","-0,03","0,97"
53260,"-0,01","-0,05","0,93"
53260,"0,00","-0,01","0,96"
53260,"0,05","-0,07","0,87"
53260,"-0,01","-0,07","0,96"
53260,"0,02","-0,08","0,88"
53260,"0,00","-0,07","0,93"
53260,"0,05","-0,1","0,88"
53260,"0,00","-0,04","0,93"
53260,"0,03","-0,08","0,91"
53260,"0,01","-0,04","0,91"
53260,"0,02","-0,03","0,91"
53260,"0,02","-0,01","0,91"
53260,"0,03","-0,05","0,96"
53260,"0,02","-0,02","0,91"
53260,"-0,02","-0,06","1,11"
53260,"-0,14","-0,05","1,16"
53260,"0,05","-0,11","1,25"
53260,"-0,05","-0,03","1,28"
53260,"-0,18","-0,04","1,16"
53260,"-0,01","-0,06","0,99"
53260,"0,01","-0,1","1,03"
53260,"0,04","-0,06","0,86"
53261,"-0,05","-0,05","0,89"
53261,"-0,09","-0,14","0,81"
53261,"0,12","-0,07","0,77"
53261,"-0,04","-0,04","0,79"
53261,"0,07","-0,1","0,82"
53261,"0,07",0,"0,8"
53261,"-0,01","-0,02","0,82"
53261,"0,08","-0,02","0,8"
53261,"0,08","-0,01","0,76"
53261,"0,06","-0,02","0,79"
53261,"0,15","-0,05","0,76"
53261,"0,09","-0,04","0,7"
53261,"0,09","-0,03","0,72"
53261,"0,10","-0,07","0,75"
53261,"0,12","-0,02","0,81"
53261,"0,13","-0,02","0,8"
53261,"0,12",0,"0,85"
53261,"0,11","-0,05","0,9"
53261,"0,10","-0,05","0,95"
53261,"0,01","-0,05","0,96"
53261,"-0,07","-0,09","1,02"
53261,"-0,10","-0,13","1,04"
53261,"0,00","-0,15","0,99"
53261,"-0,02","-0,05","1,05"
53261,"0,02","-0,09","0,87"
53261,"0,09","-0,12","0,78"
53261,"0,22","-0,02","0,71"
53261,"-0,17","0,03","0,82"
53261,"0,06","-0,08","1,08"
53261,"0,11","-0,04","1,21"
53261,"-0,11","-0,01","1,19"
53262,"-0,09","-0,02","1,13"
53262,"-0,11","-0,08","1,04"
53262,"-0,05","-0,06","1,01"
53262,"0,03","-0,06",1
53262,"-0,02","-0,07","0,89"
53262,"-0,01","-0,09","0,89"
53262,"0,05","-0,07","0,86"
53262,"0,02","-0,08","0,86"
53262,"0,14","-0,1","0,87"
53262,"0,10","-0,06","0,82"
53262,"0,12","-0,07","0,86"
53262,"0,12","-0,07","0,83"
53262,"0,06","-0,06","0,81"
53262,"0,09","-0,04","0,89"
53262,"0,13","-0,05","0,93"
53262,"0,04","-0,04","0,95"
53262,"0,11","-0,05","1,02"
53262,"0,14","-0,02","0,95"
53262,"0,19",0,"0,98"
53262,"0,25","-0,01","0,9"
53262,"0,16","-0,02","0,97"
53262,"0,25","-0,05","0,88"
53262,"0,14","-0,06","0,93"
53262,"0,23","-0,07","0,93"
53262,"0,10","-0,07","0,95"
53262,"0,14","-0,07","0,98"
53262,"0,12","-0,08","0,91"
53262,"0,20","-0,11","0,94"
53262,"0,18","-0,05","0,86"
53262,"0,20","-0,07","0,92"
53262,"0,16","-0,05","0,91"
53262,"0,25","-0,05","0,91"
53262,"0,16","-0,06","0,95"
53263,"0,25","-0,04","0,9"
53263,"0,18","-0,04","0,95"
53263,"0,19",0,"0,94"
53263,"0,21","-0,05","0,93"
53263,"0,16","-0,06","0,94"
53263,"0,22","-0,07","0,92"
53263,"0,24","-0,06","0,93"
53263,"0,17","-0,05","0,89"
53263,"0,21",0,"0,88"
53263,"0,28","-0,05","0,93"
53263,"0,20","-0,04","0,95"
53263,"0,19","-0,02","0,95"
53263,"0,26","-0,08","0,86"
53263,"0,23","-0,07","0,91"
53263,"0,25","-0,05","0,92"
53263,"0,24","-0,08","0,84"
53263,"0,10","-0,02","1,01"
53263,"0,21","-0,03","0,93"
53263,"0,24","-0,03","0,91"
53263,"0,23","-0,02","0,87"
53263,"0,21",0,"0,91"
53263,"0,25","-0,05","0,89"
53263,"0,28","-0,03","0,88"
53263,"0,16","-0,04","0,9"
53263,"0,16","-0,07","0,93"
53263,"0,21","-0,06","0,94"
53263,"0,24","-0,07","0,85"
53263,"0,21","-0,08","0,89"
53263,"0,29","-0,07","0,88"
53263,"0,18","-0,04","1,02"
53263,"0,25","-0,04","0,95"
53263,"0,26","-0,05","0,94"
53264,"0,25",0,"0,93"
53264,"0,15","-0,02","0,98"
53264,"0,22","-0,01",1
53264,"0,22","-0,04","0,95"
53264,"0,21","-0,02","0,9"
53264,"0,21","-0,06","0,89"
53264,"0,23","-0,07","0,93"
53264,"0,14","-0,03","0,95"
53264,"0,19","-0,07","0,96"
53264,"0,25","-0,04",1
53264,"0,21","-0,01","0,9"
53264,"0,18","-0,03","0,92"
53264,"0,16","-0,05","0,88"
53264,"0,23","-0,03","0,86"
53264,"0,21","-0,05","0,95"
53264,"0,22","-0,07","0,94"
53264,"0,17","-0,04","0,81"
53264,"0,24","-0,07","0,92"
53264,"0,25",0,"0,98"
53264,"0,20","-0,01","0,94"
53264,"0,22","-0,1","0,96"
53264,"0,21","-0,04","0,93"
53264,"0,23","-0,03","0,88"
53264,"0,20","-0,08","0,84"
53264,"0,17",0,"0,9"
53264,"0,20","-0,06","0,88"
53264,"0,23","-0,05","0,96"
53264,"0,18","-0,01","0,91"
53264,"0,20","-0,06","0,96"
53264,"0,11","0,03","0,99"
53264,"0,24","-0,07","0,85"
53264,"0,23","-0,09","0,97"
53264,"0,20","0,05","0,94"
53265,"0,14","-0,04","0,92"
53265,"0,21",0,"0,92"
53265,"0,13","-0,02","0,88"
53265,"0,13","-0,1","0,96"
53265,"0,21","-0,05","0,89"
53265,"0,27","-0,07","0,93"
53265,"0,09","-0,06","0,98"
53265,"0,19","-0,03","0,91"
53265,"0,23","-0,06","0,83"
53265,"0,14","-0,05","0,93"
53265,"0,20","-0,01","0,94"
53265,"0,12","-0,02","1,02"
53265,"0,14","0,02","0,89"
53265,"0,27","-0,02","0,85"
53265,"0,22","-0,05","0,89"
53265,"0,26","-0,11","0,84"
53265,"0,09","0,01","0,95"
53265,"-0,01","-0,04","0,79"
53265,"0,10","-0,06","0,96"
53265,"0,10","-0,08","0,95"
53265,"-0,13","-0,08","0,92"
53265,"0,07","-0,06","0,98"
53265,"0,15","-0,09","0,96"
53265,"0,02",0,"0,92"
53265,"0,07","-0,04","0,88"
53265,"0,01","-0,08","0,95"
53265,"0,02","-0,11","0,99"
