time,x,y,z
13:43:24.902,0.08,0.08,1.07
13:43:24.933,0.10,0.13,0.82
13:43:24.967,0.01,0.24,0.82
13:43:25.001,0.05,0.20,0.86
13:43:25.035,-0.01,0.07,0.62
13:43:25.066,-0.05,0.09,0.90
13:43:25.099,-0.07,0.16,0.74
13:43:25.133,0.00,0.07,0.83
13:43:25.166,-0.09,0.17,0.86
13:43:25.166,0.15,0.09,0.92
13:43:25.200,0.01,0.26,0.88
13:43:25.235,0.07,-0.10,0.93
13:43:25.269,-0.19,0.10,0.90
13:43:25.299,0.11,0.09,0.87
13:43:25.333,0.12,0.16,1.04
13:43:25.366,0.13,-0.03,1.02
13:43:25.400,0.02,0.23,1.09
13:43:25.432,0.02,-0.02,1.09
13:43:25.467,0.01,0.20,1.00
13:43:25.501,-0.01,0.08,0.89
13:43:25.532,0.02,0.05,0.96
13:43:25.565,0.09,0.20,0.89
13:43:25.565,0.16,-0.09,0.89
13:43:25.598,-0.12,0.21,0.80
13:43:25.632,0.08,-0.17,0.84
13:43:25.665,0.01,0.24,0.89
13:43:25.701,0.16,-0.09,0.91
13:43:25.733,0.04,0.24,0.85
13:43:25.765,0.07,-0.07,0.84
13:43:25.798,-0.06,0.13,0.86
13:43:25.832,-0.10,-0.15,0.86
13:43:25.867,0.16,-0.23,0.73
13:43:25.901,0.02,0.03,1.00
13:43:25.933,0.01,0.16,1.17
13:43:25.964,0.22,0.05,1.17
13:43:25.998,-0.52,0.16,1.45
13:43:25.998,-0.28,-0.11,0.59
13:43:26.034,0.21,0.27,0.93
13:43:26.064,-0.05,-0.38,0.95
13:43:26.098,0.27,0.15,0.89
13:43:26.132,0.04,-0.01,1.24
13:43:26.164,0.05,0.07,1.16
13:43:26.198,0.09,-0.16,0.66
13:43:26.230,-0.12,-0.03,0.82
13:43:26.265,-0.22,0.01,0.61
13:43:26.298,-0.01,0.11,0.92
13:43:26.331,0.17,0.03,0.89
13:43:26.364,0.10,0.04,0.85
13:43:26.398,0.07,0.01,0.91
13:43:26.431,-0.03,-0.07,0.95
13:43:26.464,-0.16,0.02,0.81
13:43:26.464,0.05,-0.05,0.98
13:43:26.498,0.23,-0.02,0.99
13:43:26.531,-0.15,0.17,0.98
13:43:26.565,0.22,-0.17,0.99
13:43:26.597,0.07,0.13,0.88
13:43:26.630,0.00,0.07,1.10
13:43:26.664,0.09,0.07,0.83
