time,x,y,z
21:50:41.010,0.13,-0.16,1.01
21:50:41.213,0.11,-0.19,1.05
21:50:41.412,0.18,-0.21,0.92
21:50:41.611,0.08,-0.18,0.99
21:50:41.800,0.14,-0.21,1.05
21:50:42.012,0.17,-0.15,1.07
21:50:42.214,0.14,-0.18,1.00
21:50:42.415,0.11,-0.18,1.12
21:50:42.616,0.12,-0.16,1.03
21:50:42.817,0.12,-0.16,0.89
21:50:43.018,0.15,-0.28,1.09
21:50:43.222,0.23,-0.17,0.79
21:50:43.434,0.26,-0.17,0.89
21:50:43.635,0.23,-0.14,0.95
21:50:43.836,0.27,-0.29,0.96
21:50:44.038,0.20,-0.12,1.02
21:50:44.238,0.23,-0.17,0.97
21:50:44.440,0.17,-0.14,0.95
21:50:44.657,0.23,-0.24,0.96
21:50:44.830,0.26,-0.18,0.92
21:50:45.042,0.27,-0.16,1.03
21:50:45.243,0.27,-0.28,0.88
21:50:45.443,0.20,-0.20,0.95
21:50:45.644,0.20,-0.18,0.91
21:50:45.860,0.23,-0.16,1.00
21:50:46.050,0.27,-0.19,0.95
21:50:46.260,0.31,-0.16,1.00
21:50:46.461,0.25,-0.20,0.95
21:50:46.662,0.25,-0.22,0.92
21:50:46.863,0.17,-0.07,0.92
21:50:47.078,0.18,-0.16,0.97
21:50:47.253,0.23,-0.21,1.00
21:50:47.463,0.25,-0.21,1.03
21:50:47.665,0.34,-0.01,0.85
21:50:47.865,0.29,-0.19,1.01
21:50:48.080,0.24,-0.14,1.02
21:50:48.283,0.23,-0.17,0.95
21:50:48.485,0.21,-0.17,0.91
21:50:48.678,0.26,-0.06,0.99
21:50:48.878,0.25,-0.16,1.09
21:50:49.081,0.25,-0.18,0.97
21:50:49.288,0.16,-0.11,0.96
21:50:49.490,0.20,-0.14,0.90
21:50:49.693,0.16,-0.23,0.98
21:50:49.892,0.21,-0.14,1.00
21:50:50.108,0.19,-0.26,0.94
21:50:50.292,0.21,-0.18,1.00
21:50:50.492,0.09,-0.23,1.01
21:50:50.708,0.20,-0.16,0.87
21:50:50.908,0.12,-0.17,1.00
21:50:51.110,0.14,-0.17,0.96
21:50:51.301,0.12,-0.28,0.98
21:50:51.512,0.17,-0.20,0.94
21:50:51.713,0.23,-0.20,0.99
21:50:51.913,0.19,-0.16,1.03
21:50:52.113,0.16,-0.21,1.01
21:50:52.314,0.08,-0.02,0.84
21:50:52.547,0.21,-0.16,0.94
21:50:52.706,0.16,-0.14,0.94
21:50:52.918,0.20,-0.19,0.97
21:50:53.120,0.20,-0.19,1.04
21:50:53.336,0.20,-0.17,0.90
21:50:53.538,0.23,-0.14,0.95
21:50:53.722,0.24,-0.24,1.02
21:50:53.926,0.22,-0.23,0.90
21:50:54.137,0.20,-0.17,1.00
21:50:54.338,0.24,-0.22,1.03
21:50:54.540,0.26,-0.26,0.96
21:50:54.740,0.23,-0.16,0.98
21:50:54.941,0.27,-0.17,0.93
21:50:55.142,0.22,-0.12,0.92
21:50:55.359,0.18,-0.16,0.95
21:50:55.559,0.21,-0.20,0.90
21:50:55.760,0.12,-0.14,1.12
21:50:55.960,0.20,-0.23,0.89
21:50:56.147,0.16,-0.13,0.96
21:50:56.362,0.18,-0.20,1.02
21:50:56.564,0.18,-0.18,1.10
21:50:56.755,0.23,-0.09,0.91
21:50:56.955,0.14,-0.18,1.07
21:50:57.167,0.16,-0.20,1.07
21:50:57.368,0.14,-0.10,1.11
21:50:57.571,0.14,-0.20,1.03
21:50:57.774,0.20,-0.12,0.98
21:50:57.973,0.25,-0.18,0.98
21:50:58.174,0.18,-0.23,0.93
21:50:58.379,0.23,-0.21,1.03
21:50:58.582,0.29,-0.14,1.02
21:50:58.783,0.27,-0.24,0.88
21:50:58.989,0.23,-0.21,0.95
21:50:59.185,0.15,-0.21,1.00
21:50:59.387,0.34,-0.14,1.03
21:50:59.587,0.21,-0.25,0.94
21:50:59.789,0.22,-0.12,0.98
21:50:59.989,0.24,-0.22,1.09
21:51:00.191,0.24,-0.25,0.94
21:51:00.407,0.21,-0.26,0.90
21:51:00.625,0.21,-0.18,0.97
21:51:00.798,0.22,-0.18,1.02
21:51:01.011,0.28,-0.27,1.00
21:51:01.211,0.22,-0.22,0.98
21:51:01.409,0.21,-0.21,1.04
21:51:01.611,0.21,-0.17,1.01
21:51:01.801,0.32,-0.21,0.95
21:51:02.012,0.18,-0.16,0.94
21:51:02.213,0.27,-0.19,1.02
21:51:02.413,0.26,-0.16,0.98
21:51:02.616,0.23,-0.14,0.87
21:51:02.817,0.23,-0.16,1.07
21:51:03.033,0.20,-0.14,0.81
21:51:03.223,0.15,-0.15,0.96
21:51:03.424,0.14,-0.16,1.03
21:51:03.637,0.15,-0.20,1.07
21:51:03.830,0.15,-0.18,1.08
21:51:04.039,0.19,-0.14,0.97
21:51:04.239,0.21,-0.17,0.91
21:51:04.440,0.09,-0.19,0.97
21:51:04.628,0.20,-0.21,1.05
21:51:04.832,0.17,-0.16,0.89
21:51:05.040,0.08,-0.15,1.10
21:51:05.255,0.13,-0.22,0.92
21:51:05.458,0.21,-0.22,0.96
21:51:05.657,0.15,-0.16,1.02
21:51:05.847,0.20,-0.22,1.11
21:51:06.051,0.24,-0.05,0.83
21:51:06.259,0.30,-0.15,0.94
21:51:06.459,0.17,-0.18,0.89
21:51:06.659,0.21,-0.18,0.95
21:51:06.862,0.21,-0.08,1.00
21:51:07.067,0.25,-0.14,0.95
21:51:07.262,0.22,-0.17,0.95
21:51:07.476,0.32,-0.11,0.90
21:51:07.677,0.23,-0.17,0.80
21:51:07.876,0.23,-0.10,0.93
21:51:08.065,0.26,-0.12,0.99
